File name	m013_cohortA_BEEG02_day1.kcd
Result analysis file name	m013_cohortA_BEEG02_day1_2p.raf
Subject	m013_cohortA_01_29_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	01/30/2021 13:10:15
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG02EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	

Stage	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	
Hz	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	
82.031250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000001	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
83.007813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
83.984375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
84.960938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
85.937500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
86.914063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
87.890625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
88.867188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
89.843750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
90.820313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
91.796875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
92.773438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
93.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
94.726563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
95.703125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
96.679688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
97.656250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
98.632813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
99.609375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
100.585938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
101.562500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
102.539063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
103.515625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
104.492188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
105.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
106.445313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
107.421875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
108.398438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
109.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
110.351563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
111.328125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
112.304688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
113.281250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
114.257813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
115.234375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
116.210938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
117.187500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
118.164063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
119.140625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
120.117188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
121.093750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
122.070313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
123.046875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
124.023438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
125.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	

EpochNo	10	3	39	25	47	2	0	8	0	0	38	0	36	21	8	28	28	0	34	0	25	56	13	17	
Discarded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

Delta	0.000103	0.000079	0.000071	0.000082	0.000086	0.000107	None	0.000084	None	None	0.000081	None	0.000080	0.000074	0.000090	0.000113	0.000079	None	0.000085	None	0.000068	0.000063	0.000068	0.000052	
Theta	0.000063	0.000065	0.000049	0.000055	0.000052	0.000044	None	0.000037	None	None	0.000051	None	0.000057	0.000049	0.000049	0.000054	0.000052	None	0.000052	None	0.000048	0.000045	0.000051	0.000051	
Alpha	0.000018	0.000013	0.000012	0.000013	0.000014	0.000011	None	0.000010	None	None	0.000011	None	0.000012	0.000012	0.000015	0.000015	0.000012	None	0.000012	None	0.000011	0.000011	0.000010	0.000010	
Gammas	0.000005	0.000004	0.000005	0.000004	0.000004	0.000003	None	0.000004	None	None	0.000004	None	0.000006	0.000004	0.000006	0.000004	0.000004	None	0.000005	None	0.000005	0.000004	0.000006	0.000004	
GammaF	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
Total	0.000008	0.000007	0.000006	0.000007	0.000007	0.000007	None	0.000006	None	None	0.000007	None	0.000007	0.000006	0.000007	0.000008	0.000007	None	0.000007	None	0.000006	0.000006	0.000006	0.000006	

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG02EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	

Stage	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	
Hz	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	
0.000000	0.000018	0.000023	0.000017	0.000018	0.000017	0.000019	0.000017	0.000014	None	0.000022	0.000023	0.000025	0.000022	0.000020	0.000019	0.000021	0.000019	0.000019	0.000019	0.000018	0.000018	0.000016	0.000018	0.000019	
0.976563	0.000090	0.000109	0.000082	0.000087	0.000080	0.000078	0.000084	0.000070	None	0.000109	0.000109	0.000115	0.000100	0.000091	0.000100	0.000100	0.000094	0.000095	0.000087	0.000087	0.000082	0.000080	0.000085	0.000088	
1.953125	0.000289	0.000285	0.000159	0.000190	0.000192	0.000175	0.000201	0.000173	None	0.000266	0.000228	0.000290	0.000161	0.000198	0.000179	0.000183	0.000183	0.000219	0.000185	0.000170	0.000150	0.000167	0.000176	0.000149	
2.929688	0.000340	0.000342	0.000316	0.000246	0.000352	0.000267	0.000468	0.000395	None	0.000476	0.000394	0.000543	0.000362	0.000379	0.000327	0.000361	0.000323	0.000343	0.000322	0.000343	0.000299	0.000273	0.000297	0.000248	
3.906250	0.000159	0.000140	0.000186	0.000112	0.000172	0.000095	0.000261	0.000202	None	0.000295	0.000218	0.000367	0.000291	0.000232	0.000184	0.000288	0.000171	0.000177	0.000156	0.000238	0.000189	0.000131	0.000161	0.000164	
4.882813	0.000093	0.000085	0.000065	0.000068	0.000080	0.000058	0.000079	0.000062	None	0.000151	0.000081	0.000199	0.000099	0.000094	0.000069	0.000101	0.000069	0.000089	0.000067	0.000092	0.000074	0.000061	0.000066	0.000071	
5.859375	0.000062	0.000063	0.000056	0.000054	0.000063	0.000051	0.000067	0.000058	None	0.000093	0.000062	0.000105	0.000063	0.000067	0.000060	0.000064	0.000055	0.000067	0.000057	0.000067	0.000057	0.000052	0.000056	0.000061	
6.835938	0.000051	0.000046	0.000051	0.000045	0.000050	0.000042	0.000058	0.000055	None	0.000059	0.000055	0.000059	0.000056	0.000052	0.000053	0.000051	0.000049	0.000053	0.000045	0.000052	0.000048	0.000044	0.000048	0.000049	
7.812500	0.000047	0.000040	0.000043	0.000042	0.000041	0.000048	0.000047	0.000040	None	0.000044	0.000043	0.000037	0.000045	0.000040	0.000042	0.000040	0.000041	0.000043	0.000037	0.000039	0.000038	0.000039	0.000039	0.000042	
8.789063	0.000041	0.000034	0.000036	0.000037	0.000036	0.000043	0.000040	0.000032	None	0.000037	0.000036	0.000026	0.000036	0.000033	0.000035	0.000034	0.000034	0.000035	0.000032	0.000033	0.000032	0.000033	0.000033	0.000033	
9.765625	0.000036	0.000031	0.000031	0.000033	0.000032	0.000034	0.000034	0.000027	None	0.000031	0.000031	0.000024	0.000031	0.000029	0.000030	0.000031	0.000029	0.000028	0.000027	0.000030	0.000029	0.000028	0.000028	0.000027	
10.742188	0.000028	0.000027	0.000027	0.000028	0.000028	0.000029	0.000027	0.000023	None	0.000026	0.000027	0.000021	0.000026	0.000025	0.000024	0.000029	0.000024	0.000023	0.000022	0.000025	0.000025	0.000025	0.000024	0.000024	
11.718750	0.000023	0.000024	0.000023	0.000026	0.000024	0.000031	0.000026	0.000021	None	0.000026	0.000023	0.000018	0.000023	0.000022	0.000022	0.000024	0.000022	0.000021	0.000019	0.000020	0.000021	0.000021	0.000022	0.000021	
12.695313	0.000020	0.000020	0.000020	0.000022	0.000022	0.000028	0.000022	0.000019	None	0.000022	0.000020	0.000015	0.000020	0.000018	0.000020	0.000021	0.000019	0.000018	0.000017	0.000018	0.000017	0.000018	0.000019	0.000019	
13.671875	0.000017	0.000017	0.000018	0.000017	0.000018	0.000021	0.000018	0.000016	None	0.000018	0.000017	0.000011	0.000017	0.000016	0.000017	0.000018	0.000016	0.000015	0.000014	0.000016	0.000015	0.000015	0.000017	0.000015	
14.648438	0.000015	0.000014	0.000015	0.000015	0.000015	0.000019	0.000016	0.000014	None	0.000014	0.000015	0.000009	0.000014	0.000013	0.000014	0.000015	0.000013	0.000013	0.000012	0.000014	0.000012	0.000013	0.000014	0.000012	
15.625000	0.000013	0.000012	0.000013	0.000014	0.000013	0.000015	0.000013	0.000012	None	0.000011	0.000012	0.000008	0.000012	0.000011	0.000012	0.000013	0.000011	0.000012	0.000010	0.000011	0.000010	0.000011	0.000012	0.000011	
16.601563	0.000012	0.000011	0.000011	0.000012	0.000011	0.000012	0.000012	0.000010	None	0.000010	0.000011	0.000007	0.000011	0.000010	0.000010	0.000011	0.000010	0.000010	0.000009	0.000010	0.000009	0.000009	0.000010	0.000011	
17.578125	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000011	0.000009	None	0.000010	0.000010	0.000007	0.000010	0.000009	0.000009	0.000010	0.000009	0.000009	0.000008	0.000009	0.000009	0.000008	0.000009	0.000010	
18.554688	0.000009	0.000009	0.000009	0.000009	0.000009	0.000011	0.000010	0.000009	None	0.000009	0.000009	0.000006	0.000009	0.000008	0.000009	0.000009	0.000009	0.000008	0.000007	0.000008	0.000008	0.000008	0.000009	0.000009	
19.531250	0.000008	0.000008	0.000008	0.000009	0.000008	0.000008	0.000009	0.000008	None	0.000008	0.000008	0.000006	0.000009	0.000008	0.000009	0.000009	0.000008	0.000008	0.000007	0.000007	0.000007	0.000007	0.000009	0.000009	
20.507813	0.000008	0.000008	0.000008	0.000009	0.000008	0.000009	0.000008	0.000008	None	0.000007	0.000008	0.000006	0.000009	0.000007	0.000009	0.000009	0.000009	0.000007	0.000007	0.000007	0.000007	0.000008	0.000009	0.000010	
21.484375	0.000007	0.000008	0.000008	0.000008	0.000008	0.000008	0.000008	0.000007	None	0.000007	0.000008	0.000005	0.000008	0.000008	0.000009	0.000008	0.000009	0.000007	0.000007	0.000008	0.000007	0.000008	0.000009	0.000010	
22.460938	0.000006	0.000008	0.000008	0.000008	0.000007	0.000009	0.000008	0.000008	None	0.000007	0.000008	0.000005	0.000009	0.000008	0.000009	0.000008	0.000009	0.000008	0.000008	0.000008	0.000007	0.000008	0.000010	0.000010	
23.437500	0.000006	0.000008	0.000008	0.000008	0.000007	0.000009	0.000008	0.000007	None	0.000007	0.000008	0.000004	0.000009	0.000008	0.000010	0.000008	0.000010	0.000008	0.000008	0.000008	0.000008	0.000008	0.000010	0.000011	
24.414063	0.000006	0.000008	0.000008	0.000009	0.000007	0.000009	0.000008	0.000008	None	0.000007	0.000008	0.000004	0.000010	0.000008	0.000012	0.000008	0.000010	0.000008	0.000008	0.000009	0.000008	0.000008	0.000010	0.000012	
25.390625	0.000006	0.000008	0.000009	0.000009	0.000007	0.000008	0.000008	0.000008	None	0.000007	0.000008	0.000004	0.000011	0.000008	0.000013	0.000009	0.000011	0.000008	0.000008	0.000009	0.000009	0.000008	0.000011	0.000011	
26.367188	0.000006	0.000008	0.000009	0.000009	0.000007	0.000008	0.000008	0.000009	None	0.000008	0.000008	0.000004	0.000012	0.000008	0.000013	0.000009	0.000011	0.000008	0.000008	0.000009	0.000009	0.000008	0.000010	0.000011	
27.343750	0.000006	0.000008	0.000008	0.000008	0.000008	0.000008	0.000009	0.000010	None	0.000008	0.000008	0.000004	0.000013	0.000008	0.000013	0.000009	0.000010	0.000007	0.000008	0.000009	0.000009	0.000008	0.000009	0.000009	
28.320313	0.000006	0.000008	0.000008	0.000008	0.000008	0.000008	0.000009	0.000011	None	0.000008	0.000008	0.000004	0.000012	0.000007	0.000013	0.000008	0.000009	0.000007	0.000007	0.000008	0.000008	0.000007	0.000009	0.000008	
29.296875	0.000006	0.000007	0.000008	0.000007	0.000007	0.000007	0.000009	0.000010	None	0.000008	0.000007	0.000004	0.000011	0.000007	0.000012	0.000008	0.000008	0.000006	0.000006	0.000007	0.000007	0.000007	0.000008	0.000007	
30.273438	0.000005	0.000006	0.000007	0.000006	0.000007	0.000006	0.000010	0.000009	None	0.000008	0.000006	0.000004	0.000010	0.000006	0.000010	0.000007	0.000007	0.000005	0.000006	0.000006	0.000006	0.000006	0.000007	0.000006	
31.250000	0.000005	0.000005	0.000006	0.000005	0.000006	0.000006	0.000009	0.000008	None	0.000007	0.000006	0.000004	0.000008	0.000006	0.000008	0.000007	0.000006	0.000005	0.000005	0.000006	0.000006	0.000005	0.000006	0.000005	
32.226563	0.000004	0.000005	0.000005	0.000005	0.000006	0.000005	0.000008	0.000007	None	0.000007	0.000005	0.000005	0.000006	0.000005	0.000006	0.000006	0.000005	0.000005	0.000004	0.000005	0.000005	0.000004	0.000005	0.000004	
33.203125	0.000004	0.000004	0.000004	0.000004	0.000005	0.000003	0.000007	0.000007	None	0.000005	0.000004	0.000004	0.000005	0.000004	0.000005	0.000005	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	
34.179688	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000006	0.000006	None	0.000005	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	0.000004	0.000003	0.000004	0.000004	0.000003	0.000003	0.000003	
35.156250	0.000003	0.000003	0.000003	0.000003	0.000004	0.000003	0.000005	0.000005	None	0.000004	0.000003	0.000005	0.000004	0.000004	0.000003	0.000004	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	
36.132813	0.000003	0.000003	0.000003	0.000002	0.000003	0.000003	0.000004	0.000004	None	0.000004	0.000003	0.000004	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000002	0.000003	0.000003	0.000002	0.000003	0.000002	
37.109375	0.000002	0.000002	0.000002	0.000002	0.000003	0.000002	0.000004	0.000003	None	0.000004	0.000002	0.000004	0.000003	0.000003	0.000003	0.000003	0.000002	0.000003	0.000002	0.000003	0.000002	0.000002	0.000002	0.000002	
38.085938	0.000002	0.000002	0.000002	0.000002	0.000003	0.000002	0.000003	0.000003	None	0.000003	0.000002	0.000004	0.000002	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	
39.062500	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000003	0.000003	None	0.000003	0.000002	0.000004	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	
40.039063	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000003	0.000002	0.000004	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	
41.015625	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000002	0.000002	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	
41.992188	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000002	0.000002	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	
42.968750	0.000002	0.000002	0.000001	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000002	0.000002	0.000003	0.000002	0.000002	0.000002	0.000002	0.000001	0.000002	0.000001	0.000002	0.000002	0.000002	0.000002	0.000002	
43.945313	0.000002	0.000002	0.000001	0.000001	0.000002	0.000001	0.000002	0.000002	None	0.000002	0.000001	0.000003	0.000001	0.000002	0.000002	0.000002	0.000001	0.000002	0.000001	0.000002	0.000002	0.000001	0.000001	0.000002	
44.921875	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	0.000002	None	0.000002	0.000001	0.000002	0.000001	0.000002	0.000002	0.000002	0.000001	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000002	
45.898438	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	0.000001	None	0.000002	0.000001	0.000003	0.000001	0.000002	0.000001	0.000001	0.000001	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	
46.875000	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000002	0.000001	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	
47.851563	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000002	0.000001	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
48.828125	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
49.804688	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
50.781250	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
51.757813	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
52.734375	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
53.710938	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
54.687500	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
55.664063	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
56.640625	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
57.617188	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
58.593750	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
59.570313	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
